Byte,Hop Count ,Source ,,Destination ,,Type ,TTL Type ,Next Hop ,,Distance ,Battery, Neighbour ,Address 1,,N-Battery,Address 1,,RSSI,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery,Address 1,,N-Battery
43,7,0,12,0,1,2,98,0,1,1,0,10,0,6,255,0,1,255,0,9,249,0,15,253,0,7,253,0,8,252,0,5,253,0,14,253,0,13,252,0,3,252,0,0,0
40,7,0,2,0,1,2,97,0,1,2,0,9,0,16,255,0,9,255,0,7,248,0,8,253,0,14,253,0,13,253,0,3,252,0,6,253,0,10,253,0,0,0,0,0,0
37,7,0,9,0,1,2,97,0,1,2,1,8,0,7,255,0,8,255,0,14,249,0,13,253,0,3,252,0,12,253,0,6,253,0,2,253,0,0,0,0,0,0,0,0,0
40,8,0,1,0,1,2,100,0,1,0,255,9,0,15,255,0,7,255,0,4,249,0,14,252,0,5,253,0,13,252,0,11,253,0,3,252,0,12,253,0,0,0,0,0,0
13,8,0,1,0,1,2,100,0,1,0,255,0]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,0,1,0,1,2,100,0,1,0,255,0]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,0,1,0,1,2,100,0,1,0,255,0]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,8,0,2,0,1,2,97,0,1,2,231,9,0,9,255,0,16,255,0,7,249,0,13,252,0,8,252,0,6,253,0,14,253,0,3,253,0,10,252,0,0,0,0,0,0
25,8,0,16,0,1,2,97,0,1,2,231,4,0,7,255,0,13,255,0,10,249,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8,0,14,0,1,2,98,0,1,1,229,11,0,12,255,0,1,255,0,9,249,0,2,252,0,7,253,0,8,253,0,13,253,0,6,252,0,15,252,0,3,252,0,5,252
43,8,0,15,0,1,2,98,0,1,1,229,10,0,14,255,0,12,255,0,11,248,0,1,253,0,7,252,0,4,252,0,8,253,0,13,252,0,3,253,0,5,252,0,0,0
37,8,0,9,0,1,2,97,0,1,2,229,8,0,2,255,0,7,255,0,8,250,0,13,252,0,6,252,0,14,252,0,3,252,0,12,253,0,0,0,0,0,0,0,0,0
43,8,0,15,0,1,2,98,0,1,1,226,10,0,3,255,0,12,255,0,1,249,0,8,252,0,7,253,0,4,252,0,13,252,0,14,252,0,11,252,0,5,253,0,0,0
46,8,0,3,0,1,2,98,0,1,1,226,11,0,12,255,0,5,255,0,1,249,0,9,253,0,2,253,0,8,253,0,7,253,0,13,252,0,15,253,0,14,253,0,6,252
25,9,0,16,0,1,2,97,0,1,2,226,4,0,7,255,0,13,255,0,10,249,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,9,0,9,0,1,2,97,0,1,2,226,8,0,2,255,0,8,255,0,7,250,0,13,252,0,14,253,0,6,253,0,3,253,0,12,253,0,0,0,0,0,0,0,0,0
46,9,0,13,0,1,2,98,0,1,1,224,11,0,14,255,0,15,255,0,6,249,0,3,252,0,12,253,0,1,252,0,16,252,0,9,253,0,2,253,0,8,252,0,7,253
37,9,0,6,0,1,2,97,0,1,2,224,8,0,9,255,0,2,255,0,8,250,0,7,252,0,14,253,0,13,252,0,3,253,0,12,253,0,0,0,0,0,0,0,0,0
40,9,0,7,0,1,2,98,0,1,1,221,9,0,15,255,0,14,255,0,13,249,0,3,252,0,12,253,0,6,252,0,1,253,0,2,253,0,8,253,0,0,0,0,0,0
46,9,0,3,0,1,2,98,0,1,1,221,11,0,12,255,0,6,255,0,5,248,0,1,253,0,9,253,0,2,253,0,8,253,0,7,252,0,14,253,0,15,252,0,13,252
46,9,0,7,0,1,2,96,0,1,1,219,11,0,14,255,0,13,255,0,15,249,0,3,252,0,12,252,0,6,253,0,1,252,0,16,253,0,9,252,0,2,253,0,8,252
43,9,0,12,0,1,2,98,0,1,1,218,10,0,5,255,0,6,255,0,1,249,0,9,253,0,8,253,0,7,252,0,14,252,0,13,252,0,15,252,0,3,252,0,0,0
37,9,0,9,0,1,2,97,0,1,2,219,8,0,2,255,0,8,255,0,7,250,0,14,253,0,13,253,0,3,252,0,12,252,0,6,253,0,0,0,0,0,0,0,0,0
43,9,0,1,0,1,2,100,0,1,0,255,10,0,8,255,0,4,255,0,14,249,0,7,253,0,12,252,0,15,253,0,3,253,0,13,253,0,11,252,0,5,252,0,0,0
43,9,0,12,0,1,2,98,0,1,1,216,10,0,15,255,0,3,255,0,13,248,0,1,252,0,9,252,0,8,252,0,7,253,0,14,253,0,6,253,0,5,252,0,0,0
40,9,0,2,0,1,2,97,0,1,2,216,9,0,8,255,0,7,255,0,14,248,0,13,253,0,3,253,0,6,253,0,10,253,0,9,253,0,16,253,0,0,0,0,0,0
37,1,0,6,0,1,2,97,0,1,2,216,8,0,2,255,0,9,255,0,8,250,0,12,252,0,7,252,0,14,252,0,13,252,0,3,252,0,0,0,0,0,0,0,0,0
43,1,0,1,0,1,2,100,0,1,0,255,10,0,8,255,0,4,255,0,15,249,0,12,253,0,7,253,0,14,253,0,13,253,0,3,252,0,11,252,0,5,253,0,0,0
46,1,0,8,0,1,2,98,0,1,1,213,11,0,15,255,0,12,255,0,7,248,0,14,252,0,13,252,0,3,252,0,6,252,0,5,253,0,1,252,0,2,252,0,9,252
25,1,0,4,0,1,2,98,0,1,1,214,4,0,15,255,0,11,255,0,5,250,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,14,0,1,2,98,0,1,1,213,11,0,13,255,0,3,255,0,6,249,0,5,252,0,1,253,0,2,253,0,9,252,0,8,253,0,15,253,0,12,252,0,7,252
43,1,0,12,0,1,2,96,0,1,1,213,10,0,7,255,0,14,255,0,13,250,0,3,252,0,6,253,0,5,253,0,1,252,0,9,253,0,8,253,0,15,253,0,0,0
34,1,0,5,0,1,2,98,0,1,1,213,7,0,1,255,0,8,255,0,4,249,0,15,252,0,12,253,0,14,253,0,3,253,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,16,0,1,2,97,0,1,2,214,4,0,7,255,0,13,255,0,10,250,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,7,0,1,2,96,0,1,1,211,11,0,12,255,0,13,255,0,3,249,0,6,252,0,1,252,0,2,252,0,9,253,0,16,253,0,8,252,0,15,253,0,14,252
34,1,0,5,0,1,2,98,0,1,1,211,7,0,1,255,0,8,255,0,4,250,0,15,253,0,14,252,0,12,252,0,3,252,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,1,0,1,2,100,0,1,0,255,10,0,8,255,0,15,255,0,12,249,0,13,252,0,7,252,0,11,252,0,3,252,0,14,252,0,4,253,0,5,253,0,0,0
46,1,0,13,0,1,2,98,0,1,1,208,11,0,7,255,0,3,255,0,6,250,0,1,253,0,2,252,0,9,253,0,16,253,0,14,253,0,8,253,0,12,252,0,15,253
34,1,0,5,0,1,2,98,0,1,1,208,7,0,3,255,0,1,255,0,14,249,0,8,252,0,4,252,0,12,252,0,15,252,0,0,0,0,0,0,0,0,0,0,0,0
43,1,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,15,255,0,12,250,0,13,253,0,11,252,0,3,252,0,7,253,0,4,253,0,8,253,0,5,253,0,0,0
19,1,0,10,0,1,2,96,0,1,3,208,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,14,0,1,2,98,0,1,1,206,11,0,8,255,0,15,255,0,12,249,0,13,252,0,3,253,0,7,252,0,6,252,0,1,252,0,2,252,0,9,253,0,5,253
34,2,0,5,0,1,2,98,0,1,1,206,7,0,1,255,0,14,255,0,4,250,0,8,253,0,15,253,0,12,252,0,3,253,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,7,0,1,2,97,0,1,1,206,11,0,6,255,0,1,255,0,2,248,0,9,253,0,16,252,0,14,252,0,8,252,0,15,253,0,12,252,0,13,253,0,3,252
40,2,0,2,0,1,2,97,0,1,2,206,9,0,9,255,0,16,255,0,14,250,0,8,253,0,13,252,0,3,252,0,7,252,0,6,253,0,10,253,0,0,0,0,0,0
25,2,0,16,0,1,2,97,0,1,2,206,4,0,13,255,0,7,255,0,10,250,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,4,0,1,2,98,0,1,1,203,4,0,15,255,0,5,255,0,11,248,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,15,0,1,2,98,0,1,1,203,10,0,12,255,0,13,255,0,5,249,0,11,252,0,3,252,0,7,253,0,1,253,0,14,252,0,8,253,0,4,253,0,0,0
37,2,0,6,0,1,2,97,0,1,2,203,8,0,2,255,0,9,255,0,14,249,0,8,252,0,12,252,0,13,253,0,7,253,0,3,252,0,0,0,0,0,0,0,0,0
43,2,0,15,0,1,2,98,0,1,1,201,10,0,12,255,0,13,255,0,11,249,0,3,253,0,1,253,0,14,252,0,4,253,0,8,252,0,7,252,0,5,252,0,0,0
46,3,0,8,0,1,2,98,0,1,1,200,11,0,15,255,0,12,255,0,13,249,0,6,253,0,3,252,0,1,253,0,9,252,0,2,253,0,14,252,0,7,252,0,5,253
43,3,0,12,0,1,2,98,0,1,1,200,10,0,13,255,0,6,255,0,3,250,0,1,253,0,9,252,0,14,252,0,15,253,0,8,253,0,7,252,0,5,253,0,0,0
46,3,0,7,0,1,2,98,0,1,1,201,11,0,6,255,0,3,255,0,1,248,0,16,252,0,9,253,0,2,253,0,14,253,0,15,253,0,8,253,0,12,253,0,13,252
46,3,0,3,0,1,2,98,0,1,1,201,11,0,1,255,0,9,255,0,2,248,0,14,252,0,15,252,0,8,252,0,12,252,0,13,252,0,7,252,0,5,253,0,6,252
43,3,0,1,0,1,2,100,0,1,0,255,10,0,15,255,0,8,255,0,12,249,0,13,252,0,5,253,0,7,253,0,11,252,0,3,252,0,4,253,0,14,253,0,0,0
19,3,0,10,0,1,2,96,0,1,3,201,2,0,16,255,0,2,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,0,5,0,1,2,96,0,1,1,198,7,0,3,255,0,1,255,0,4,249,0,14,252,0,15,253,0,8,252,0,12,252,0,0,0,0,0,0,0,0,0,0,0,0
37,3,0,9,0,1,2,97,0,1,2,198,8,0,14,255,0,8,255,0,12,249,0,13,252,0,7,253,0,3,252,0,6,252,0,2,252,0,0,0,0,0,0,0,0,0
25,3,0,4,0,1,2,98,0,1,1,196,4,0,15,255,0,11,255,0,5,249,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,14,0,1,2,98,0,1,1,195,11,0,15,255,0,8,255,0,13,249,0,12,253,0,7,253,0,3,252,0,5,253,0,6,252,0,1,252,0,9,252,0,2,253
43,2,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,14,255,0,15,250,0,8,252,0,12,253,0,11,252,0,13,253,0,3,252,0,7,253,0,5,253,0,0,0
43,2,0,14,0,1,2,98,0,1,1,193,10,0,15,255,0,8,255,0,12,250,0,13,252,0,3,253,0,7,252,0,1,253,0,2,252,0,9,253,0,6,253,0,0,0
25,2,0,16,0,1,2,97,0,1,2,193,4,0,13,255,0,7,255,0,10,250,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,14,0,1,2,98,0,1,1,190,11,0,8,255,0,12,255,0,13,249,0,7,253,0,3,253,0,5,252,0,6,252,0,1,252,0,2,252,0,9,252,0,15,253
43,3,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,15,255,0,4,249,0,8,253,0,12,253,0,13,253,0,3,252,0,7,253,0,5,253,0,11,252,0,0,0
43,3,0,12,0,1,2,98,0,1,1,188,10,0,13,255,0,3,255,0,7,250,0,5,252,0,6,253,0,1,252,0,9,253,0,14,252,0,15,252,0,8,252,0,0,0
46,3,0,3,0,1,2,98,0,1,1,188,11,0,7,255,0,5,255,0,6,249,0,1,253,0,2,252,0,9,252,0,14,252,0,15,252,0,8,253,0,12,252,0,13,252
34,3,0,5,0,1,2,98,0,1,1,188,7,0,1,255,0,14,255,0,15,250,0,4,252,0,8,252,0,12,252,0,3,252,0,0,0,0,0,0,0,0,0,0,0,0
40,3,0,2,0,1,2,97,0,1,2,188,9,0,16,255,0,9,255,0,14,249,0,8,253,0,13,252,0,3,253,0,7,252,0,6,253,0,10,253,0,0,0,0,0,0
19,3,0,10,0,1,2,96,0,1,3,188,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,13,0,1,2,98,0,1,1,185,11,0,7,255,0,6,255,0,1,248,0,2,252,0,16,252,0,9,252,0,14,252,0,15,253,0,8,253,0,12,253,0,3,253
46,3,0,7,0,1,2,98,0,1,1,185,11,0,6,255,0,1,255,0,2,250,0,16,253,0,9,252,0,14,253,0,15,252,0,8,252,0,12,253,0,13,252,0,3,252
22,3,0,11,0,1,2,98,0,1,1,185,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3,0,2,0,1,2,97,0,1,2,185,9,0,16,255,0,9,255,0,14,249,0,8,253,0,13,253,0,3,252,0,7,253,0,6,253,0,10,252,0,0,0,0,0,0
25,3,0,16,0,1,2,97,0,1,2,185,4,0,13,255,0,7,255,0,10,249,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,0,6,0,1,2,97,0,1,2,185,8,0,2,255,0,9,255,0,14,249,0,8,253,0,12,253,0,3,252,0,13,252,0,7,252,0,0,0,0,0,0,0,0,0
46,3,0,8,0,1,2,98,0,1,1,182,11,0,12,255,0,3,255,0,13,249,0,7,253,0,5,253,0,6,252,0,1,252,0,2,253,0,9,252,0,14,253,0,15,253
37,4,0,6,0,1,2,97,0,1,2,183,8,0,2,255,0,9,255,0,14,249,0,8,252,0,12,252,0,3,253,0,13,253,0,7,252,0,0,0,0,0,0,0,0,0
43,4,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,15,255,0,4,248,0,8,253,0,12,253,0,3,252,0,13,252,0,7,252,0,5,253,0,11,252,0,0,0
25,4,0,4,0,1,2,98,0,1,1,180,4,0,5,255,0,11,255,0,1,249,0,15,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,0,13,0,1,2,96,0,1,1,180,11,0,7,255,0,6,255,0,1,248,0,2,253,0,16,252,0,9,252,0,14,253,0,15,253,0,8,252,0,12,252,0,3,253
46,4,0,7,0,1,2,95,0,1,1,180,11,0,6,255,0,1,255,0,2,249,0,16,253,0,9,252,0,14,253,0,15,253,0,8,253,0,12,252,0,3,252,0,13,253
34,4,0,5,0,1,2,98,0,1,1,180,7,0,1,255,0,14,255,0,4,249,0,15,253,0,8,253,0,12,252,0,3,252,0,0,0,0,0,0,0,0,0,0,0,0
46,4,0,14,0,1,2,98,0,1,1,177,11,0,15,255,0,8,255,0,12,249,0,3,252,0,13,253,0,7,252,0,5,252,0,6,253,0,1,253,0,2,253,0,9,252
43,4,0,12,0,1,2,98,0,1,1,177,10,0,3,255,0,13,255,0,7,249,0,5,253,0,6,253,0,1,252,0,9,253,0,14,253,0,8,252,0,15,252,0,0,0
43,4,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,8,255,0,4,250,0,15,252,0,12,253,0,7,252,0,3,252,0,13,253,0,11,252,0,5,253,0,0,0
19,4,0,10,0,1,2,96,0,1,3,178,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,14,0,1,2,98,0,1,1,175,11,0,8,255,0,15,255,0,12,250,0,7,253,0,3,253,0,13,252,0,5,252,0,6,252,0,1,252,0,2,252,0,9,252
43,5,0,12,0,1,2,98,0,1,1,175,10,0,7,255,0,3,255,0,13,249,0,5,252,0,6,253,0,1,252,0,9,253,0,14,252,0,8,252,0,15,252,0,0,0
34,5,0,5,0,1,2,98,0,1,1,175,7,0,1,255,0,14,255,0,8,249,0,4,253,0,15,252,0,12,253,0,3,253,0,0,0,0,0,0,0,0,0,0,0,0
43,5,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,15,255,0,7,249,0,12,252,0,3,253,0,11,252,0,13,253,0,5,252,0,8,253,0,4,253,0,0,0
46,5,0,3,0,1,2,98,0,1,1,172,11,0,13,255,0,1,255,0,2,248,0,9,253,0,14,252,0,8,253,0,15,252,0,7,253,0,12,253,0,6,253,0,5,253
40,5,0,2,0,1,2,97,0,1,2,172,9,0,16,255,0,9,255,0,14,248,0,8,252,0,7,253,0,3,253,0,13,252,0,6,253,0,10,252,0,0,0,0,0,0
37,5,0,6,0,1,2,97,0,1,2,172,8,0,2,255,0,9,255,0,14,249,0,8,253,0,7,253,0,3,253,0,12,253,0,13,253,0,0,0,0,0,0,0,0,0
46,5,0,3,0,1,2,98,0,1,1,170,11,0,12,255,0,13,255,0,1,249,0,2,252,0,9,252,0,14,253,0,8,253,0,15,253,0,7,252,0,5,253,0,6,252
34,5,0,5,0,1,2,98,0,1,1,170,7,0,1,255,0,14,255,0,8,249,0,4,252,0,15,252,0,12,252,0,3,253,0,0,0,0,0,0,0,0,0,0,0,0
46,5,0,14,0,1,2,98,0,1,1,167,11,0,15,255,0,7,255,0,3,249,0,13,253,0,12,253,0,5,253,0,6,252,0,1,253,0,2,253,0,9,253,0,8,253
43,5,0,15,0,1,2,96,0,1,1,167,10,0,7,255,0,3,255,0,13,249,0,5,253,0,1,252,0,14,253,0,8,253,0,4,252,0,11,253,0,12,253,0,0,0
37,5,0,6,0,1,2,97,0,1,2,167,8,0,2,255,0,9,255,0,14,249,0,8,253,0,7,253,0,3,253,0,13,253,0,12,252,0,0,0,0,0,0,0,0,0
46,6,0,8,0,1,2,98,0,1,1,164,11,0,7,255,0,15,255,0,3,250,0,6,252,0,1,253,0,2,252,0,9,252,0,14,252,0,13,253,0,5,252,0,12,253
25,6,0,4,0,1,2,98,0,1,1,165,4,0,15,255,0,11,255,0,5,250,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6,0,9,0,1,2,97,0,1,2,165,8,0,14,255,0,8,255,0,7,250,0,3,253,0,13,252,0,12,253,0,6,253,0,2,252,0,0,0,0,0,0,0,0,0
37,6,0,6,0,1,2,97,0,1,2,165,8,0,2,255,0,9,255,0,14,249,0,8,253,0,7,253,0,13,253,0,3,252,0,12,253,0,0,0,0,0,0,0,0,0
46,6,0,8,0,1,2,98,0,1,1,161,11,0,7,255,0,15,255,0,13,250,0,3,253,0,5,252,0,12,252,0,6,253,0,1,252,0,2,252,0,9,253,0,14,252
40,6,0,15,0,1,2,98,0,1,1,162,9,0,3,255,0,5,255,0,12,249,0,1,253,0,14,252,0,4,253,0,8,252,0,7,252,0,13,253,0,0,0,0,0,0
34,6,0,5,0,1,2,98,0,1,1,162,7,0,12,255,0,1,255,0,14,249,0,4,252,0,8,253,0,15,252,0,3,252,0,0,0,0,0,0,0,0,0,0,0,0
25,6,0,4,0,1,2,98,0,1,1,160,4,0,15,255,0,11,255,0,5,250,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,0,13,0,1,2,98,0,1,1,160,11,0,3,255,0,12,255,0,6,250,0,1,253,0,2,252,0,16,253,0,9,252,0,14,252,0,8,253,0,7,252,0,15,253
46,6,0,3,0,1,2,98,0,1,1,160,11,0,12,255,0,6,255,0,1,250,0,2,252,0,9,252,0,14,253,0,8,253,0,7,253,0,15,253,0,13,252,0,5,253
43,6,0,12,0,1,2,98,0,1,1,159,10,0,6,255,0,1,255,0,9,250,0,14,252,0,8,253,0,7,253,0,15,253,0,13,252,0,3,252,0,5,252,0,0,0
19,7,0,10,0,1,2,96,0,1,3,160,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7,0,8,0,1,2,98,0,1,1,156,11,0,7,255,0,15,255,0,13,248,0,3,252,0,5,252,0,12,253,0,6,252,0,1,253,0,2,253,0,9,252,0,14,252
46,7,0,7,0,1,2,98,0,1,1,157,11,0,15,255,0,13,255,0,3,248,0,12,253,0,6,253,0,1,252,0,2,252,0,16,252,0,9,253,0,14,252,0,8,253
46,7,0,13,0,1,2,98,0,1,1,157,11,0,3,255,0,12,255,0,6,249,0,1,252,0,2,252,0,16,253,0,9,252,0,14,253,0,8,253,0,7,253,0,15,252
25,7,0,16,0,1,2,97,0,1,2,157,4,0,7,255,0,13,255,0,10,248,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,7,0,6,0,1,2,97,0,1,2,157,8,0,2,255,0,9,255,0,14,250,0,8,252,0,7,252,0,13,252,0,3,253,0,12,253,0,0,0,0,0,0,0,0,0
46,7,0,8,0,1,2,98,0,1,1,154,11,0,7,255,0,15,255,0,13,248,0,3,252,0,5,252,0,12,252,0,6,252,0,1,252,0,2,253,0,9,252,0,14,253
46,7,0,13,0,1,2,98,0,1,1,154,11,0,3,255,0,12,255,0,6,250,0,1,253,0,2,253,0,16,253,0,9,253,0,14,253,0,8,252,0,7,252,0,15,253
46,7,0,3,0,1,2,98,0,1,1,154,11,0,5,255,0,12,255,0,6,248,0,1,253,0,2,252,0,9,253,0,14,253,0,8,253,0,7,253,0,15,253,0,13,252
43,7,0,12,0,1,2,98,0,1,1,154,10,0,6,255,0,1,255,0,9,248,0,14,252,0,8,252,0,7,253,0,15,252,0,13,252,0,3,253,0,5,253,0,0,0
40,7,0,2,0,1,2,97,0,1,2,154,9,0,16,255,0,9,255,0,14,249,0,8,253,0,7,253,0,13,253,0,3,253,0,6,253,0,10,252,0,0,0,0,0,0
25,8,0,16,0,1,2,97,0,1,2,155,4,0,7,255,0,13,255,0,10,250,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8,0,11,0,1,2,98,0,1,1,152,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8,0,12,0,1,2,98,0,1,1,152,10,0,6,255,0,1,255,0,9,248,0,14,253,0,8,253,0,7,253,0,13,252,0,15,252,0,5,252,0,3,253,0,0,0
25,8,0,16,0,1,2,97,0,1,2,152,4,0,7,255,0,13,255,0,10,249,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,8,0,10,0,1,2,96,0,1,3,152,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8,0,4,0,1,2,98,0,1,1,150,4,0,15,255,0,5,255,0,11,248,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,8,0,14,0,1,2,98,0,1,1,149,11,0,7,255,0,8,255,0,13,248,0,15,252,0,5,252,0,3,252,0,12,252,0,6,253,0,1,252,0,2,253,0,9,252
19,8,0,10,0,1,2,96,0,1,3,150,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8,0,4,0,1,2,98,0,1,1,147,4,0,5,255,0,15,255,0,11,249,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,8,0,5,0,1,2,98,0,1,1,147,7,0,15,255,0,3,255,0,12,249,0,1,252,0,4,253,0,14,252,0,8,253,0,0,0,0,0,0,0,0,0,0,0,0
43,8,0,12,0,1,2,98,0,1,1,147,10,0,6,255,0,1,255,0,9,249,0,14,253,0,7,252,0,8,253,0,15,252,0,3,253,0,13,252,0,5,253,0,0,0
34,9,0,5,0,1,2,98,0,1,1,144,7,0,15,255,0,3,255,0,12,249,0,1,253,0,4,252,0,14,252,0,8,253,0,0,0,0,0,0,0,0,0,0,0,0
22,9,0,11,0,1,2,98,0,1,1,144,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,9,0,16,0,1,2,97,0,1,2,144,4,0,7,255,0,13,255,0,10,249,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,9,0,14,0,1,2,98,0,1,1,141,11,0,7,255,0,8,255,0,5,248,0,15,252,0,13,252,0,3,252,0,12,253,0,6,252,0,1,252,0,2,252,0,9,252
34,9,0,5,0,1,2,98,0,1,1,142,7,0,15,255,0,3,255,0,12,249,0,1,253,0,4,252,0,14,253,0,8,252,0,0,0,0,0,0,0,0,0,0,0,0
22,9,0,11,0,1,2,98,0,1,1,142,3,0,1,255,0,4,255,0,15,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,9,0,9,0,1,2,97,0,1,2,142,8,0,7,255,0,14,255,0,8,248,0,13,252,0,3,252,0,12,252,0,6,252,0,2,252,0,0,0,0,0,0,0,0,0
43,9,0,1,0,1,2,100,0,1,0,255,10,0,4,255,0,7,255,0,14,249,0,8,252,0,15,253,0,5,252,0,13,253,0,3,253,0,11,252,0,12,253,0,0,0
25,9,0,4,0,1,2,98,0,1,1,139,4,0,15,255,0,5,255,0,11,249,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,9,0,8,0,1,2,97,0,1,1,138,11,0,15,255,0,5,255,0,13,248,0,3,252,0,12,253,0,6,253,0,1,252,0,2,253,0,9,252,0,14,253,0,7,253
25,9,0,16,0,1,2,97,0,1,2,139,4,0,7,255,0,13,255,0,10,250,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9,0,1,0,1,2,100,0,1,0,255,10,0,14,255,0,4,255,0,7,248,0,15,253,0,8,253,0,5,252,0,13,252,0,3,252,0,11,252,0,12,252,0,0,0
46,1,0,8,0,1,2,98,0,1,1,136,11,0,5,255,0,13,255,0,3,250,0,12,253,0,6,253,0,1,253,0,2,252,0,9,252,0,7,252,0,14,253,0,15,253
37,1,0,9,0,1,2,97,0,1,2,137,8,0,7,255,0,14,255,0,8,249,0,13,253,0,3,253,0,12,252,0,6,252,0,2,252,0,0,0,0,0,0,0,0,0
37,1,0,6,0,1,2,97,0,1,2,137,8,0,12,255,0,2,255,0,9,249,0,7,253,0,14,253,0,8,253,0,13,253,0,3,253,0,0,0,0,0,0,0,0,0
19,1,0,10,0,1,2,96,0,1,3,137,2,0,2,255,0,16,255]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0,2,0,1,2,97,0,1,2,134,9,0,16,255,0,9,255,0,14,248,0,7,252,0,8,253,0,13,253,0,3,253,0,6,252,0,10,253,0,0,0,0,0,0
25,1,0,16,0,1,2,97,0,1,2,134,4,0,7,255,0,13,255,0,10,249,0,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
